Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,149912,-,b'Haryana',b'India',28.42,77.41,5,201,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2020,9,24,4,0,26.6,1.41,0.4908,0.66,0,0,0,7,24.900000000000002,0,0,0,0,0.268,90.29,112.61,0.18,979,5,151,0.8
2020,9,24,5,0,26.200000000000003,1.3900000000000001,0.4562,0.66,0,0,0,3,25,0,0,0,0,0.268,92.92,99.58,0.2,980,4.7,157,0.7000000000000001
2020,9,24,6,0,27.3,1.3800000000000001,0.43370000000000003,0.66,21,39,23,0,25,21,39,0,23,0.268,87.38,86.22,0.2,980,4.3,163,1.2000000000000002
2020,9,24,7,0,30.1,1.37,0.40640000000000004,0.66,114,311,203,0,24.200000000000003,114,311,0,203,0.268,70.56,73.25,0.2,981,4,209,0.4
2020,9,24,8,0,32.800000000000004,1.36,0.3834,0.66,166,507,416,0,22.700000000000003,166,507,0,416,0.268,55.56,60.5,0.2,981,3.7,348,1.5
2020,9,24,9,0,34.4,1.35,0.3739,0.66,198,621,609,0,21.8,198,621,0,609,0.268,48.050000000000004,48.480000000000004,0.2,981,3.4000000000000004,345,2.1
2020,9,24,10,0,35.6,1.35,0.3715,0.66,217,683,755,0,21.200000000000003,217,683,0,755,0.268,43.230000000000004,38,0.2,981,3.3000000000000003,338,2.3000000000000003
2020,9,24,11,0,36.5,1.3900000000000001,0.6726000000000001,0.66,318,570,808,0,20.5,318,570,0,808,0.267,39.42,30.78,0.2,980,3.2,332,2.5
2020,9,24,12,0,37.1,1.3900000000000001,0.7073,0.66,330,562,820,0,19.900000000000002,330,562,0,820,0.267,36.87,29.39,0.2,980,3.2,325,2.7
2020,9,24,13,0,37.2,1.41,0.7284,0.66,323,534,763,1,19.3,323,534,0,763,0.266,35.29,34.550000000000004,0.2,979,3.2,320,3
2020,9,24,14,0,37.1,1.3800000000000001,0.5878,0.66,266,543,657,0,18.8,266,543,0,657,0.265,34.300000000000004,43.980000000000004,0.2,978,3.1,318,3.2
2020,9,24,15,0,36.4,1.4000000000000001,0.5942000000000001,0.66,224,455,482,1,18.3,224,455,0,482,0.264,34.68,55.52,0.2,978,3,319,3.3000000000000003
2020,9,24,16,0,35,1.42,0.597,0.66,162,317,280,3,18.5,153,108,3,193,0.264,37.9,68.05,0.2,978,2.8000000000000003,321,2.9000000000000004
2020,9,24,17,0,32.2,1.44,0.5968,0.66,62,111,79,0,20.1,62,111,0,79,0.263,48.99,81.01,0.2,979,2.7,326,1.3
2020,9,24,18,0,30.400000000000002,1.45,0.5951000000000001,0.66,0,0,0,0,20.400000000000002,0,0,0,0,0.264,55.01,94.28,0.2,979,2.6,336,0.9
2020,9,24,19,0,30.3,1.45,0.5954,0.66,0,0,0,0,20.200000000000003,0,0,0,0,0.263,54.84,107.43,0.2,980,2.5,345,0.8
2020,9,24,20,0,30.1,1.45,0.6094,0.66,0,0,0,0,19.900000000000002,0,0,0,0,0.264,54.42,120.28,0.2,981,2.5,341,0.6000000000000001
2020,9,24,21,0,29.6,1.44,0.6279,0.66,0,0,0,0,19.6,0,0,0,0,0.264,55,132.47,0.2,981,2.6,315,0.7000000000000001
2020,9,24,22,0,28.5,1.42,0.6274000000000001,0.66,0,0,0,0,19.5,0,0,0,0,0.265,58.08,143.17000000000002,0.2,981,2.6,299,0.9
2020,9,24,23,0,27.3,1.4000000000000001,0.6004,0.66,0,0,0,0,19.200000000000003,0,0,0,0,0.266,61.2,150.65,0.2,981,2.6,296,1
2020,9,25,0,0,26.6,1.37,0.5537000000000001,0.66,0,0,0,0,18.8,0,0,0,0,0.267,62.26,152.12,0.2,980,2.5,298,1.2000000000000002
2020,9,25,1,0,26,1.34,0.503,0.66,0,0,0,0,18.7,0,0,0,0,0.267,64.2,146.76,0.2,980,2.5,299,1.5
2020,9,25,2,0,25.400000000000002,1.31,0.45530000000000004,0.66,0,0,0,0,18.8,0,0,0,0,0.267,66.97,137.09,0.2,980,2.4000000000000004,299,1.5
2020,9,25,3,0,24.700000000000003,1.28,0.41700000000000004,0.66,0,0,0,0,19,0,0,0,0,0.267,70.4,125.38000000000001,0.2,979,2.3000000000000003,297,1.4000000000000001
2020,9,25,4,0,24.200000000000003,1.26,0.3905,0.66,0,0,0,0,19,0,0,0,0,0.266,72.79,112.74000000000001,0.2,980,2.3000000000000003,294,1.2000000000000002
2020,9,25,5,0,23.8,1.23,0.3734,0.66,0,0,0,0,19,0,0,0,0,0.266,74.69,99.69,0.2,980,2.2,290,1.1
2020,9,25,6,0,25.200000000000003,1.21,0.3617,0.66,20,47,23,0,19.400000000000002,20,47,0,23,0.264,70.38,86.32000000000001,0.2,980,2.2,286,1.6
2020,9,25,7,0,27.8,1.2,0.3527,0.66,108,352,208,0,19.5,108,352,0,208,0.263,60.57,73.37,0.2,981,2.2,284,2.3000000000000003
2020,9,25,8,0,31.700000000000003,1.2,0.34340000000000004,0.66,157,547,425,0,19.1,157,547,0,425,0.263,47.28,60.65,0.2,981,2.2,288,2.4000000000000004
2020,9,25,9,0,35.2,1.19,0.3415,0.66,187,655,620,0,16.5,187,655,0,620,0.263,33.08,48.660000000000004,0.2,981,2.2,300,3.3000000000000003
2020,9,25,10,0,36.6,1.19,0.3416,0.66,205,712,765,0,15.9,205,712,0,765,0.263,29.34,38.25,0.2,980,2.3000000000000003,303,3.6
2020,9,25,11,0,37.300000000000004,1.24,0.6025,0.66,295,606,814,0,15.700000000000001,295,606,0,814,0.264,27.93,31.13,0.2,980,2.3000000000000003,306,3.8000000000000003
2020,9,25,12,0,37.800000000000004,1.22,0.5978,0.66,297,612,828,0,15.600000000000001,297,612,0,828,0.265,26.94,29.79,0.2,979,2.3000000000000003,307,4
2020,9,25,13,0,37.9,1.2,0.5752,0.66,282,601,774,0,15.200000000000001,282,601,0,774,0.266,26.12,34.92,0.2,978,2.3000000000000003,307,4.1000000000000005
2020,9,25,14,0,37.6,1.19,0.6468,0.66,276,515,644,0,14.8,276,515,0,644,0.267,25.94,44.31,0.2,978,2.3000000000000003,309,4.2
2020,9,25,15,0,36.800000000000004,1.16,0.6158,0.66,229,438,475,0,14.600000000000001,229,438,0,475,0.268,26.8,55.82,0.2,977,2.2,312,4
2020,9,25,16,0,35.2,1.1400000000000001,0.5802,0.66,159,305,272,0,15.600000000000001,159,305,0,272,0.268,31.12,68.33,0.2,978,2.2,314,3
2020,9,25,17,0,31.6,1.11,0.543,0.66,57,96,72,0,18.2,57,96,0,72,0.269,44.84,81.27,0.2,978,2.2,316,1.2000000000000002
2020,9,25,18,0,30,1.1,0.508,0.66,0,0,0,0,17.7,0,0,0,0,0.269,47.75,94.55,0.2,978,2.2,317,1
2020,9,25,19,0,30.3,1.08,0.4806,0.66,0,0,0,0,17,0,0,0,0,0.269,44.77,107.69,0.2,979,2.2,318,0.9
2020,9,25,20,0,30.200000000000003,1.06,0.462,0.66,0,0,0,0,16.3,0,0,0,0,0.27,43.24,120.57000000000001,0.2,979,2.3000000000000003,319,0.7000000000000001
2020,9,25,21,0,30.1,1.04,0.4521,0.66,0,0,0,0,16.1,0,0,0,0,0.27,42.79,132.78,0.2,979,2.5,316,0.6000000000000001
2020,9,25,22,0,29.5,1.01,0.4516,0.66,0,0,0,0,16.2,0,0,0,0,0.271,44.54,143.53,0.2,979,2.6,313,0.6000000000000001
2020,9,25,23,0,28.400000000000002,0.98,0.4571,0.66,0,0,0,0,16.400000000000002,0,0,0,0,0.271,48.230000000000004,151.05,0.2,979,2.7,315,0.6000000000000001
2020,9,26,0,0,27.200000000000003,0.97,0.467,0.66,0,0,0,0,16.8,0,0,0,0,0.272,52.96,152.49,0.2,979,2.7,317,0.7000000000000001
2020,9,26,1,0,26.1,0.96,0.4782,0.66,0,0,0,0,17.2,0,0,0,0,0.272,58.18,147.05,0.2,979,2.8000000000000003,315,0.9
2020,9,26,2,0,25,0.9500000000000001,0.4892,0.66,0,0,0,0,17.400000000000002,0,0,0,0,0.272,62.86,137.29,0.2,978,2.9000000000000004,312,0.9
2020,9,26,3,0,24.6,0.9400000000000001,0.5021,0.66,0,0,0,3,17.6,0,0,0,0,0.272,65,125.53,0.2,979,3,311,0.9
2020,9,26,4,0,24.5,0.93,0.5158,0.66,0,0,0,0,17.8,0,0,0,0,0.273,66.09,112.86,0.2,979,3.1,312,0.9
2020,9,26,5,0,24.6,0.91,0.523,0.66,0,0,0,0,18,0,0,0,0,0.273,66.69,99.8,0.2,979,3.2,314,0.9
2020,9,26,6,0,25.900000000000002,0.88,0.5205000000000001,0.66,15,10,16,0,18.5,15,10,0,16,0.272,63.730000000000004,86.43,0.2,980,3.3000000000000003,316,1.1
2020,9,26,7,0,27.900000000000002,0.87,0.5178,0.66,126,217,188,0,18.2,126,217,0,188,0.271,55.46,73.49,0.2,981,3.3000000000000003,318,1.9000000000000001
2020,9,26,8,0,30.5,0.85,0.5155000000000001,0.66,200,399,394,0,17.900000000000002,200,399,0,394,0.27,47.050000000000004,60.79,0.2,982,3.3000000000000003,312,1.8
2020,9,26,9,0,34,0.85,0.5187,0.66,248,511,584,0,16.2,248,511,0,584,0.27,34.58,48.85,0.2,982,3.3000000000000003,300,2.3000000000000003
2020,9,26,10,0,35.6,0.85,0.5177,0.66,275,578,727,0,15.5,275,578,0,727,0.269,30.18,38.51,0.2,981,3.3000000000000003,297,2.6
2020,9,26,11,0,36.6,0.87,0.7396,0.66,353,507,785,0,15.4,353,507,0,785,0.269,28.55,31.470000000000002,0.2,981,3.4000000000000004,298,2.7
2020,9,26,12,0,36.9,0.86,0.7191000000000001,0.66,350,519,799,3,15.4,428,251,3,645,0.268,27.96,30.19,0.2,980,3.5,301,2.6
2020,9,26,13,0,36.9,0.86,0.6888000000000001,0.66,330,509,745,3,15.3,400,237,3,593,0.267,27.82,35.300000000000004,0.2,979,3.6,304,2.4000000000000004
2020,9,26,14,0,36.6,0.86,0.6678000000000001,0.66,298,464,628,8,15.100000000000001,337,219,3,493,0.267,27.97,44.65,0.2,978,3.6,305,2.2
2020,9,26,15,0,35.9,0.85,0.6391,0.66,242,384,456,8,15,250,175,3,347,0.266,28.810000000000002,56.120000000000005,0.2,978,3.6,303,2.1
2020,9,26,16,0,34.800000000000004,0.8300000000000001,0.6103000000000001,0.66,168,247,258,4,15.3,148,98,3,184,0.265,31.28,68.60000000000001,0.2,978,3.6,302,1.9000000000000001
2020,9,26,17,0,31.6,0.81,0.5905,0.66,57,54,65,8,18.5,51,25,3,54,0.265,45.86,81.53,0.2,979,3.6,305,0.9
2020,9,26,18,0,29.6,0.79,0.5722,0.66,0,0,0,3,18.5,0,0,0,0,0.265,51.33,94.81,0.2,979,3.6,312,0.9
2020,9,26,19,0,28.8,0.77,0.553,0.66,0,0,0,0,18.3,0,0,0,0,0.265,53.120000000000005,107.96000000000001,0.2,980,3.6,323,0.9
2020,9,26,20,0,27.900000000000002,0.75,0.532,0.66,0,0,0,1,18.1,0,0,0,0,0.265,55.1,120.85000000000001,0.2,980,3.6,345,0.9
2020,9,26,21,0,27,0.75,0.5162,0.66,0,0,0,3,17.7,0,0,0,0,0.266,56.79,133.09,0.2,981,3.5,11,1
2020,9,26,22,0,26.1,0.75,0.5242,0.66,0,0,0,8,17.3,0,0,0,0,0.266,58.480000000000004,143.88,0.2,981,3.5,31,1.1
2020,9,26,23,0,25.3,0.77,0.5511,0.66,0,0,0,4,17,0,0,0,0,0.265,60.230000000000004,151.44,0.2,981,3.6,48,1.1
2020,9,27,0,0,24.700000000000003,0.78,0.5623,0.66,0,0,0,8,16.8,0,0,0,0,0.263,61.65,152.86,0.2,982,3.7,63,1.1
2020,9,27,1,0,24.1,0.79,0.5434,0.66,0,0,0,8,16.5,0,0,0,0,0.263,62.61,147.33,0.2,982,3.7,70,1
2020,9,27,2,0,23.700000000000003,0.8,0.5329,0.66,0,0,0,4,16.400000000000002,0,0,0,0,0.262,63.76,137.49,0.2,982,3.7,78,0.7000000000000001
2020,9,27,3,0,23.900000000000002,0.81,0.5249,0.66,0,0,0,8,16.3,0,0,0,0,0.262,62.46,125.68,0.2,982,3.7,94,0.5
2020,9,27,4,0,23.900000000000002,0.8200000000000001,0.5142,0.66,0,0,0,4,17.2,0,0,0,0,0.262,66.11,112.99000000000001,0.2,982,3.7,232,0.30000000000000004
2020,9,27,5,0,23.1,0.8200000000000001,0.5046,0.66,0,0,0,8,16.400000000000002,0,0,0,0,0.262,66.05,99.91,0.2,982,3.7,264,0.7000000000000001
2020,9,27,6,0,24,0.8300000000000001,0.4918,0.66,15,10,15,8,16.6,15,10,5,15,0.262,63.2,86.53,0.2,983,3.7,276,1.5
2020,9,27,7,0,26.1,0.84,0.4752,0.66,123,231,188,3,17,108,62,3,126,0.263,57.31,73.61,0.2,984,3.6,284,2.3000000000000003
2020,9,27,8,0,29.8,0.84,0.4554,0.66,188,428,396,0,16.7,188,428,0,396,0.265,45.37,60.94,0.2,984,3.6,296,2.5
2020,9,27,9,0,32.5,0.85,0.4409,0.66,224,553,586,0,16.400000000000002,224,553,0,586,0.266,38.1,49.04,0.2,984,3.4000000000000004,314,2.6
2020,9,27,10,0,34.4,0.86,0.43270000000000003,0.66,244,624,731,0,16.400000000000002,244,624,0,731,0.267,34.19,38.77,0.2,984,3.3000000000000003,325,2.3000000000000003
2020,9,27,11,0,35.800000000000004,0.87,0.46880000000000005,0.66,269,639,812,0,16.2,269,639,0,812,0.268,31.310000000000002,31.82,0.2,983,3.1,332,1.8
2020,9,27,12,0,36.7,0.88,0.4718,0.66,272,644,826,0,16,272,644,0,826,0.269,29.51,30.59,0.2,982,3,334,1.4000000000000001
2020,9,27,13,0,37.2,0.89,0.4767,0.66,264,620,768,0,15.9,264,620,0,768,0.27,28.41,35.68,0.2,981,3,328,1.1
2020,9,27,14,0,37.300000000000004,0.9,0.4893,0.66,248,563,647,0,15.600000000000001,248,563,0,647,0.27,27.79,44.980000000000004,0.2,980,2.9000000000000004,322,1.3
2020,9,27,15,0,36.7,0.91,0.48600000000000004,0.66,212,472,473,0,15.4,212,472,0,473,0.271,28.310000000000002,56.42,0.2,980,2.9000000000000004,319,1.6
2020,9,27,16,0,35.5,0.91,0.4791,0.66,153,321,269,0,15.700000000000001,153,321,0,269,0.271,30.85,68.88,0.2,980,2.8000000000000003,321,1.7000000000000002
2020,9,27,17,0,32.1,0.9,0.4693,0.66,58,87,70,0,18.8,58,87,0,70,0.271,45.42,81.79,0.2,980,2.7,328,0.9
2020,9,27,18,0,29.900000000000002,0.88,0.4572,0.66,0,0,0,0,18.3,0,0,0,0,0.272,49.68,95.07000000000001,0.2,981,2.6,338,1
2020,9,27,19,0,28.900000000000002,0.87,0.4418,0.66,0,0,0,0,17.8,0,0,0,0,0.272,51.2,108.22,0.2,981,2.6,347,1.1
2020,9,27,20,0,28.1,0.85,0.4228,0.66,0,0,0,0,17.5,0,0,0,0,0.272,52.64,121.13,0.2,982,2.5,357,1
2020,9,27,21,0,27.6,0.84,0.40290000000000004,0.66,0,0,0,0,17.2,0,0,0,0,0.272,53.11,133.4,0.2,982,2.4000000000000004,6,0.9
2020,9,27,22,0,27.3,0.8300000000000001,0.3864,0.66,0,0,0,0,16.900000000000002,0,0,0,0,0.273,52.94,144.24,0.2,982,2.4000000000000004,14,0.9
2020,9,27,23,0,27,0.8300000000000001,0.3763,0.66,0,0,0,0,16.6,0,0,0,0,0.273,52.83,151.84,0.2,982,2.4000000000000004,17,0.8
2020,9,28,0,0,26.5,0.84,0.37110000000000004,0.66,0,0,0,0,16.400000000000002,0,0,0,0,0.273,53.980000000000004,153.23,0.2,983,2.4000000000000004,4,0.6000000000000001
2020,9,28,1,0,25.900000000000002,0.85,0.3684,0.66,0,0,0,0,16.400000000000002,0,0,0,0,0.273,55.77,147.6,0.2,983,2.5,327,0.5
2020,9,28,2,0,24.900000000000002,0.86,0.3653,0.66,0,0,0,0,16.3,0,0,0,0,0.273,58.7,137.69,0.2,983,2.5,303,0.7000000000000001
2020,9,28,3,0,24.1,0.86,0.3583,0.66,0,0,0,0,16.1,0,0,0,0,0.272,61.02,125.83,0.2,983,2.5,297,0.8
2020,9,28,4,0,23.5,0.86,0.3462,0.66,0,0,0,0,15.9,0,0,0,0,0.272,62.440000000000005,113.11,0.2,983,2.4000000000000004,299,0.9
2020,9,28,5,0,23.1,0.85,0.3315,0.66,0,0,0,0,15.700000000000001,0,0,0,0,0.272,63.04,100.02,0.2,984,2.4000000000000004,299,0.9
2020,9,28,6,0,24.1,0.84,0.31880000000000003,0.66,18,29,20,0,16.5,18,29,0,20,0.271,62.440000000000005,86.64,0.2,985,2.3000000000000003,297,0.9
2020,9,28,7,0,26.6,0.84,0.31020000000000003,0.66,105,348,202,0,15.8,105,348,0,202,0.271,51.5,73.74,0.2,985,2.3000000000000003,293,1.4000000000000001
2020,9,28,8,0,30.900000000000002,0.84,0.3044,0.66,152,552,419,0,15.3,152,552,0,419,0.27,38.89,61.09,0.2,986,2.2,302,1.6
2020,9,28,9,0,34.300000000000004,0.84,0.3037,0.66,181,662,614,0,14.3,181,662,0,614,0.27,30.13,49.230000000000004,0.2,986,2.2,317,2.5
2020,9,28,10,0,35.800000000000004,0.84,0.30770000000000003,0.66,200,720,759,0,14.100000000000001,200,720,0,759,0.27,27.3,39.03,0.2,985,2.2,320,3
2020,9,28,11,0,36.800000000000004,0.8300000000000001,0.47090000000000004,0.66,270,649,820,0,14,270,649,0,820,0.271,25.69,32.160000000000004,0.2,984,2.2,322,3.4000000000000004
2020,9,28,12,0,37.4,0.8200000000000001,0.4786,0.66,275,647,830,0,13.9,275,647,0,830,0.271,24.7,30.98,0.2,983,2.3000000000000003,322,3.9000000000000004
2020,9,28,13,0,37.5,0.81,0.4787,0.66,266,624,771,0,13.8,266,624,0,771,0.271,24.39,36.06,0.2,982,2.3000000000000003,321,4.2
2020,9,28,14,0,37.2,0.77,0.48100000000000004,0.66,248,567,647,0,13.9,248,567,0,647,0.271,24.95,45.32,0.2,982,2.3000000000000003,321,4.2
2020,9,28,15,0,36.300000000000004,0.74,0.4773,0.66,213,473,472,0,13.9,213,473,0,472,0.271,26.310000000000002,56.71,0.2,981,2.2,322,3.9000000000000004
2020,9,28,16,0,34.7,0.71,0.4611,0.66,153,317,266,0,14.600000000000001,153,317,0,266,0.27,29.990000000000002,69.15,0.2,981,2.2,323,3.1
2020,9,28,17,0,30.900000000000002,0.68,0.441,0.66,56,77,67,0,17,56,77,0,67,0.27,43.39,82.05,0.2,982,2.1,327,1.3
2020,9,28,18,0,28.900000000000002,0.66,0.4248,0.66,0,0,0,0,16.900000000000002,0,0,0,0,0.27,48.19,95.32000000000001,0.2,982,2,334,1.1
2020,9,28,19,0,28.400000000000002,0.64,0.4174,0.66,0,0,0,0,16.6,0,0,0,0,0.27,48.660000000000004,108.49000000000001,0.2,983,1.9000000000000001,341,1
2020,9,28,20,0,28,0.63,0.4173,0.66,0,0,0,0,16.1,0,0,0,0,0.269,48.51,121.41,0.2,983,1.9000000000000001,343,1
2020,9,28,21,0,27.400000000000002,0.62,0.4214,0.66,0,0,0,0,15.8,0,0,0,0,0.269,49.26,133.71,0.2,983,1.8,339,1
2020,9,28,22,0,26.400000000000002,0.62,0.42710000000000004,0.66,0,0,0,0,15.700000000000001,0,0,0,0,0.269,51.71,144.59,0.2,983,1.8,332,1
2020,9,28,23,0,25.1,0.62,0.4324,0.66,0,0,0,0,15.5,0,0,0,0,0.27,55.43,152.23,0.2,983,1.8,327,1
2020,9,29,0,0,24,0.62,0.43560000000000004,0.66,0,0,0,0,15.4,0,0,0,0,0.27,58.480000000000004,153.6,0.2,983,1.8,327,1
2020,9,29,1,0,23.1,0.61,0.4375,0.66,0,0,0,0,15.100000000000001,0,0,0,0,0.27,60.71,147.88,0.2,982,1.8,329,1.1
2020,9,29,2,0,22.5,0.6,0.4373,0.66,0,0,0,0,14.9,0,0,0,0,0.271,62.11,137.88,0.2,982,1.8,331,1.1
2020,9,29,3,0,22,0.59,0.4354,0.66,0,0,0,0,14.700000000000001,0,0,0,0,0.271,63.22,125.97,0.2,982,1.8,332,1
2020,9,29,4,0,21.5,0.58,0.4345,0.66,0,0,0,0,14.5,0,0,0,0,0.271,64.49,113.23,0.2,983,1.8,331,1
2020,9,29,5,0,21.1,0.5700000000000001,0.43620000000000003,0.66,0,0,0,0,14.4,0,0,0,0,0.27,65.62,100.14,0.2,983,1.8,328,1
2020,9,29,6,0,22.3,0.5700000000000001,0.4384,0.66,14,6,14,0,15,14,6,0,14,0.27,63.230000000000004,86.75,0.2,984,1.9000000000000001,323,1.2000000000000002
2020,9,29,7,0,24.8,0.58,0.44020000000000004,0.66,124,238,190,0,14.9,124,238,0,190,0.269,54.18,73.86,0.2,985,1.9000000000000001,315,2.1
2020,9,29,8,0,28.3,0.59,0.4393,0.66,191,435,401,0,15.600000000000001,191,435,0,401,0.269,46.08,61.24,0.2,985,2.1,305,1.9000000000000001
2020,9,29,9,0,33.4,0.62,0.43720000000000003,0.66,229,556,591,0,14.4,229,556,0,591,0.267,31.79,49.43,0.2,985,2.2,319,3.6
2020,9,29,10,0,35.300000000000004,0.64,0.4348,0.66,251,624,734,0,14.4,251,624,0,734,0.266,28.72,39.29,0.2,985,2.3000000000000003,318,4.2
2020,9,29,11,0,36.5,0.64,0.47490000000000004,0.66,280,631,813,0,14.5,280,631,0,813,0.265,27.01,32.51,0.2,984,2.4000000000000004,317,4.5
2020,9,29,12,0,37.2,0.65,0.463,0.66,277,644,827,0,14.5,277,644,0,827,0.264,25.96,31.38,0.2,983,2.4000000000000004,317,4.800000000000001
2020,9,29,13,0,37.4,0.66,0.4436,0.66,262,633,771,1,14.4,262,633,0,771,0.263,25.57,36.44,0.2,982,2.4000000000000004,317,5
2020,9,29,14,0,37.1,0.67,0.4057,0.66,230,606,654,0,14.100000000000001,230,606,0,654,0.263,25.47,45.65,0.2,981,2.3000000000000003,318,5
2020,9,29,15,0,36.2,0.67,0.3849,0.66,194,526,480,0,13.700000000000001,194,526,0,480,0.262,26.14,57.01,0.2,981,2.2,319,4.6000000000000005
2020,9,29,16,0,34.6,0.68,0.367,0.66,139,374,270,0,14.200000000000001,139,374,0,270,0.262,29.45,69.43,0.2,981,2.2,320,3.5
2020,9,29,17,0,30.6,0.68,0.3522,0.66,55,105,69,0,16.400000000000002,55,105,0,69,0.262,42.4,82.31,0.2,981,2.1,320,1.5
2020,9,29,18,0,28.3,0.68,0.3381,0.66,0,0,0,0,16.5,0,0,0,0,0.263,48.67,95.58,0.2,981,2,320,1.2000000000000002
2020,9,29,19,0,27.400000000000002,0.6900000000000001,0.3251,0.66,0,0,0,0,16.5,0,0,0,0,0.263,51.34,108.75,0.2,982,2,320,1.1
2020,9,29,20,0,26.5,0.7000000000000001,0.3144,0.66,0,0,0,0,16.3,0,0,0,0,0.263,53.550000000000004,121.68,0.2,982,2,319,1.1
2020,9,29,21,0,25.700000000000003,0.71,0.3064,0.66,0,0,0,0,16.1,0,0,0,0,0.263,55.33,134.01,0.2,982,2,319,1.2000000000000002
2020,9,29,22,0,24.900000000000002,0.71,0.3015,0.66,0,0,0,0,15.8,0,0,0,0,0.262,57.160000000000004,144.94,0.2,982,2.1,322,1.3
2020,9,29,23,0,24.200000000000003,0.71,0.3004,0.66,0,0,0,0,15.600000000000001,0,0,0,0,0.262,58.58,152.63,0.2,982,2.1,325,1.4000000000000001
2020,9,30,0,0,23.400000000000002,0.71,0.30160000000000003,0.66,0,0,0,1,15.3,0,0,0,0,0.262,60.300000000000004,153.97,0.2,982,2.1,326,1.5
2020,9,30,1,0,22.8,0.7000000000000001,0.30010000000000003,0.66,0,0,0,0,14.9,0,0,0,0,0.262,61.22,148.15,0.2,981,2.1,324,1.5
2020,9,30,2,0,22.200000000000003,0.6900000000000001,0.2948,0.66,0,0,0,0,14.700000000000001,0,0,0,0,0.261,62.53,138.08,0.2,981,2.1,320,1.4000000000000001
2020,9,30,3,0,21.6,0.68,0.2882,0.66,0,0,0,0,14.5,0,0,0,0,0.261,64.16,126.12,0.2,981,2,314,1.2000000000000002
2020,9,30,4,0,21.1,0.67,0.2822,0.66,0,0,0,0,14.5,0,0,0,0,0.26,65.85,113.35000000000001,0.2,982,2,308,1.2000000000000002
2020,9,30,5,0,20.6,0.68,0.2808,0.66,0,0,0,0,14.5,0,0,0,0,0.26,68.09,100.25,0.2,982,2,303,1.2000000000000002
2020,9,30,6,0,21.8,0.68,0.2847,0.66,18,25,20,0,14.8,18,25,0,20,0.259,64.64,86.86,0.2,983,2,299,1.9000000000000001
2020,9,30,7,0,24.200000000000003,0.6900000000000001,0.29150000000000004,0.66,105,352,202,0,15.200000000000001,105,352,0,202,0.259,57.19,73.99,0.2,984,2,294,2.3000000000000003
2020,9,30,8,0,28.400000000000002,0.7000000000000001,0.2973,0.66,155,549,418,0,15.3,155,549,0,418,0.26,44.99,61.39,0.2,984,2.1,295,2.3000000000000003
2020,9,30,9,0,32.9,0.71,0.3029,0.66,185,657,611,0,13.9,185,657,0,611,0.261,31.67,49.63,0.2,984,2.1,312,4
2020,9,30,10,0,34.6,0.72,0.306,0.66,203,715,754,0,13.9,203,715,0,754,0.262,28.78,39.56,0.2,984,2.2,312,4.4
2020,9,30,11,0,35.9,0.72,0.3256,0.66,220,729,832,0,13.8,220,729,0,832,0.263,26.73,32.86,0.2,983,2.3000000000000003,313,4.7
2020,9,30,12,0,36.6,0.73,0.3176,0.66,218,739,846,0,13.700000000000001,218,739,0,846,0.263,25.53,31.78,0.2,982,2.3000000000000003,315,4.9
2020,9,30,13,0,37,0.74,0.30510000000000004,0.66,206,728,789,0,13.600000000000001,206,728,0,789,0.263,24.79,36.81,0.2,981,2.3000000000000003,316,5
2020,9,30,14,0,36.7,0.74,0.38020000000000004,0.66,217,625,651,0,13.5,217,625,0,651,0.263,24.98,45.99,0.2,980,2.3000000000000003,318,4.9
2020,9,30,15,0,35.9,0.75,0.36300000000000004,0.66,183,545,477,0,13.200000000000001,183,545,0,477,0.263,25.740000000000002,57.31,0.2,979,2.2,321,4.7
2020,9,30,16,0,34.300000000000004,0.75,0.34590000000000004,0.66,133,391,269,0,13.8,133,391,0,269,0.263,29.080000000000002,69.7,0.2,979,2.2,324,3.6
2020,9,30,17,0,30.200000000000003,0.74,0.332,0.66,52,114,67,0,16.2,52,114,0,67,0.264,42.82,82.57000000000001,0.2,980,2.1,327,1.4000000000000001
